LID,BPID,FPID,BLID,FLID
11559,35685,35686,11559,11560
11560,35687,35688,11560,11561
11561,35689,35690,11561,11562
11562,35691,35692,11562,11563
11563,35693,35694,11563,11564
11564,35695,35696,11564,11565
11565,35697,35698,11565,11566
11566,35699,35700,11566,11567
11567,35701,35702,11567,11568
11568,35703,35704,11568,11569
11569,35705,35706,11569,11570
11570,35707,35708,11570,11571
11571,35709,35710,11571,11572
11572,35711,35712,11572,11573
11573,35713,35714,11573,11574
11574,35715,35716,11574,11575
11575,35717,35718,11575,11576
11576,35719,35720,11576,11577
11577,35721,35722,11577,11578
11578,35723,35724,11578,11579
11579,35725,35726,11579,11580
11580,35727,35728,11580,11581
11581,35729,35730,11581,11582
11582,35731,35732,11582,0
11583,35733,35734,0,11584
11584,35735,35736,11584,11585
11585,35737,35738,11585,11586
11586,35739,35740,11586,11587
11587,35741,35742,11587,11588
11588,35743,35744,11588,11589
11589,35745,35746,11589,11590
11590,35747,35748,11590,11591
11591,35749,35750,11591,11592
11592,35751,35752,11592,11593
11593,35753,35754,11593,11594
11594,35755,35756,11594,11595
11595,35757,35758,11595,11596
11596,35759,35760,11596,11597
11597,35761,35762,11597,11598
11598,35763,35764,11598,11599
11599,35765,35766,11599,11600
11600,35767,35768,11600,11601
11601,35769,35770,11601,11602
11602,35771,35772,11602,11603
11603,35773,35774,11603,11604
11604,35775,35776,11604,11605
11605,35777,35778,11605,11606
11606,35779,35780,11606,11607
11607,35781,35782,11607,11608
11608,35783,35784,11608,11609
11609,35785,35786,11609,11610
11610,35787,35788,11610,11611
11611,35789,35790,11611,11612
11612,35791,35792,11612,11613
11613,35793,35794,11613,11614
11614,35795,35796,11614,11615
11615,35797,35798,11615,11616
11616,35799,35800,11616,11617
11617,35801,35802,11617,11618
11618,35803,35804,11618,11619
11619,35805,35806,11619,11620
11620,35807,35808,11620,11621
11621,35809,35810,11621,11622
11622,35811,35812,11622,11623
11623,35813,35814,11623,11624
11624,35815,35816,11624,11625
11625,35817,35818,11625,11626
11626,35819,35820,11626,11627
11627,35821,35822,11627,11628
11628,35823,35824,11628,11629
11629,35825,35826,11629,11630
11630,35827,35828,11630,11631
11631,35829,35830,11631,11632
11632,35831,35832,11632,11633
11633,35833,35834,11633,11634
11634,35835,35836,11634,11635
11635,35837,35838,11635,11636
11636,35839,35840,11636,11637
11637,35841,35842,11637,11638
11638,35843,35844,11638,11639
11639,35845,35846,11639,11640
11640,35847,35848,11640,11641
11641,35849,35850,11641,11642
11642,35851,35852,11642,11643
11643,35853,35854,11643,11644
11644,35855,35856,11644,11645
11645,35857,35858,11645,11646
11646,35859,35860,11646,11647
11647,35861,35862,11647,11648
11648,35863,35864,11648,11649
11649,35865,35866,11649,11650
11650,35867,35868,11650,11651
11651,35869,35870,11651,11652
11652,35871,35872,11652,11653
11653,35873,35874,11653,11654
11654,35875,35876,11654,11655
11655,35877,35878,11655,11656
11656,35879,35880,11656,11657
11657,35881,35882,11657,11658
11658,35883,35884,11658,11659
11659,35885,35886,11659,11660
11660,35887,35888,11660,11661
11661,35889,35890,11661,11662
11662,35891,35892,11662,11663
11663,35893,35894,11663,11664
11664,35895,35896,11664,11665
11665,35897,35898,11665,11666
11666,35899,35900,11666,11667
11667,35901,35902,11667,11668
11668,35903,35904,11668,11669
11669,35905,35906,11669,11670
11670,35907,35908,11670,11671
11671,35909,35910,11671,11672
11672,35911,35912,11672,11673
11673,35913,35914,11673,11674
11674,35915,35916,11674,11675
11675,35917,35918,11675,11676
11676,35919,35920,11676,11677
11677,35921,35922,11677,11678
11678,35923,35924,11678,11679
11679,35925,35926,11679,11680
11680,35927,35928,11680,0
11681,35929,35930,0,11682
11682,35931,35932,11682,11683
11683,35933,35934,11683,11684
11684,35935,35936,11684,11685
11685,35937,35938,11685,11686
11686,35939,35940,11686,11687
11687,35941,35942,11687,11688
11688,35943,35944,11688,11689
11689,35945,35946,11689,11690
11690,35947,35948,11690,11691
11691,35949,35950,11691,11692
11692,35951,35952,11692,11693
11693,35953,35954,11693,11694
11694,35955,35956,11694,11695
11695,35957,35958,11695,11696
11696,35959,35960,11696,11697
11697,35961,35962,11697,11698
11698,35963,35964,11698,11699
11699,35965,35966,11699,11700
11700,35967,35968,11700,11701
11701,35969,35970,11701,11702
11702,35971,35972,11702,11703
11703,35973,35974,11703,11704
11704,35975,35976,11704,11705
11705,35977,35978,11705,11706
11706,35979,35980,11706,11707
11707,35981,35982,11707,11708
11708,35983,35984,11708,11709
11709,35985,35986,11709,11710
11710,35987,35988,11710,0
11711,35989,35990,0,11712
11712,35991,35992,11712,11713
11713,35993,35994,11713,11714
11714,35995,35996,11714,11715
11715,35997,35998,11715,11716
11716,35999,36000,11716,11717
11717,36001,36002,11717,11718
11718,36003,36004,11718,11719
11719,36005,36006,11719,11720
11720,36007,36008,11720,11721
11721,36009,36010,11721,11722
11722,36011,36012,11722,11723
11723,36013,36014,11723,11724
11724,36015,36016,11724,11725
11725,36017,36018,11725,11726
11726,36019,36020,11726,11727
11727,36021,36022,11727,11728
11728,36023,36024,11728,11729
11729,36025,36026,11729,11730
11730,36027,36028,11730,11731
11731,36029,36030,11731,11732
11732,36031,36032,11732,11733
11733,36033,36034,11733,11734
11734,36035,36036,11734,11735
11735,36037,36038,11735,11736
11736,36039,36040,11736,11737
11737,36041,36042,11737,11738
11738,36043,36044,11738,11739
11739,36045,36046,11739,11740
11740,36047,36048,11740,11741
11741,36049,36050,11741,11742
11742,36051,36052,11742,11743
11743,36053,36054,11743,11744
11744,36055,36056,11744,11745
11745,36057,36058,11745,11746
11746,36059,36060,11746,11747
11747,36061,36062,11747,11748
11748,36063,36064,11748,11749
11749,36065,36066,11749,11750
11750,36067,36068,11750,11751
11751,36069,36070,11751,11752
11752,36071,36072,11752,11753
11753,36073,36074,11753,11754
11754,36075,36076,11754,11755
11755,36077,36078,11755,11756
11756,36079,36080,11756,11757
11757,36081,36082,11757,11758
11758,36083,36084,11758,11759
11759,36085,36086,11759,11760
11760,36087,36088,11760,11761
11761,36089,36090,11761,11762
11762,36091,36092,11762,0
11763,36093,36094,0,11764
11764,36095,36096,11764,11765
11765,36097,36098,11765,11766
11766,36099,36100,11766,11767
11767,36101,36102,11767,11768
11768,36103,36104,11768,11769
11769,36105,36106,11769,11770
11770,36107,36108,11770,11771
11771,36109,36110,11771,11772
11772,36111,36112,11772,11773
11773,36113,36114,11773,11774
11774,36115,36116,11774,11775
11775,36117,36118,11775,11776
11776,36119,36120,11776,11777
11777,36121,36122,11777,11778
11778,36123,36124,11778,11779
11779,36125,36126,11779,11780
11780,36127,36128,11780,11781
11781,36129,36130,11781,11782
11782,36131,36132,11782,11783
11783,36133,36134,11783,11784
11784,36135,36136,11784,11785
11785,36137,36138,11785,11786
11786,36139,36140,11786,11787
11787,36141,36142,11787,11788
11788,36143,36144,11788,11789
11789,36145,36146,11789,11790
11790,36147,36148,11790,11791
11791,36149,36150,11791,11792
11792,36151,36152,11792,11793
11793,36153,36154,11793,11794
11794,36155,36156,11794,11795
11795,36157,36158,11795,11796
11796,36159,36160,11796,11797
11797,36161,36162,11797,11798
11798,36163,36164,11798,11799
11799,36165,36166,11799,11800
11800,36167,36168,11800,11801
11801,36169,36170,11801,11802
11802,36171,36172,11802,11803
11803,36173,36174,11803,11804
11804,36175,36176,11804,11805
11805,36177,36178,11805,11806
11806,36179,36180,11806,11807
11807,36181,36182,11807,11808
11808,36183,36184,11808,11809
11809,36185,36186,11809,11810
11810,36187,36188,11810,11811
11811,36189,36190,11811,11812
11812,36191,36192,11812,11813
11813,36193,36194,11813,11814
11814,36195,36196,11814,11815
11815,36197,36198,11815,11816
11816,36199,36200,11816,11817
11817,36201,36202,11817,11818
11818,36203,36204,11818,11819
11819,36205,36206,11819,11820
11820,36207,36208,11820,11821
11821,36209,36210,11821,11822
11822,36211,36212,11822,11823
11823,36213,36214,11823,11824
11824,36215,36216,11824,0
11825,36217,36218,0,11826
11826,36219,36220,11826,11827
11827,36221,36222,11827,11828
11828,36223,36224,11828,11829
11829,36225,36226,11829,11830
11830,36227,36228,11830,11831
11831,36229,36230,11831,11832
11832,36231,36232,11832,11833
11833,36233,36234,11833,11834
11834,36235,36236,11834,11835
11835,36237,36238,11835,11836
11836,36239,36240,11836,11837
11837,36241,36242,11837,11838
11838,36243,36244,11838,11839
11839,36245,36246,11839,11840
11840,36247,36248,11840,11841
11841,36249,36250,11841,11842
11842,36251,36252,11842,11843
11843,36253,36254,11843,11844
11844,36255,36256,11844,11845
11845,36257,36258,11845,11846
11846,36259,36260,11846,11847
11847,36261,36262,11847,11848
11848,36263,36264,11848,11849
11849,36265,36266,11849,11850
11850,36267,36268,11850,11851
11851,36269,36270,11851,11852
11852,36271,36272,11852,11853
11853,36273,36274,11853,11854
11854,36275,36276,11854,11855
11855,36277,36278,11855,11856
11856,36279,36280,11856,11857
11857,36281,36282,11857,11858
11858,36283,36284,11858,11859
11859,36285,36286,11859,11860
11860,36287,36288,11860,11861
11861,36289,36290,11861,11862
11862,36291,36292,11862,11863
11863,36293,36294,11863,11864
11864,36295,36296,11864,11865
11865,36297,36298,11865,11866
11866,36299,36300,11866,11867
11867,36301,36302,11867,11868
11868,36303,36304,11868,11869
11869,36305,36306,11869,11870
11870,36307,36308,11870,11871
11871,36309,36310,11871,11872
11872,36311,36312,11872,11873
11873,36313,36314,11873,11874
11874,36315,36316,11874,11875
11875,36317,36318,11875,11876
11876,36319,36320,11876,11877
11877,36321,36322,11877,11878
11878,36323,36324,11878,11879
11879,36325,36326,11879,11880
11880,36327,36328,11880,11881
11881,36329,36330,11881,11882
11882,36331,36332,11882,11883
11883,36333,36334,11883,11884
11884,36335,36336,11884,11885
11885,36337,36338,11885,11886
11886,36339,36340,11886,11887
11887,36341,36342,11887,11888
11888,36343,36344,11888,11889
11889,36345,36346,11889,11890
11890,36347,36348,11890,11891
11891,36349,36350,11891,11892
11892,36351,36352,11892,11893
11893,36353,36354,11893,11894
11894,36355,36356,11894,11895
11895,36357,36358,11895,11896
11896,36359,36360,11896,0
11897,36361,36362,0,11898
11898,36363,36364,11898,11899
11899,36365,36366,11899,11900
11900,36367,36368,11900,11901
11901,36369,36370,11901,11902
11902,36371,36372,11902,11903
11903,36373,36374,11903,11904
11904,36375,36376,11904,11905
11905,36377,36378,11905,11906
11906,36379,36380,11906,11907
11907,36381,36382,11907,11908
11908,36383,36384,11908,11909
11909,36385,36386,11909,11910
11910,36387,36388,11910,11911
11911,36389,36390,11911,11912
11912,36391,36392,11912,11913
11913,36393,36394,11913,11914
11914,36395,36396,11914,11915
11915,36397,36398,11915,11916
11916,36399,36400,11916,11917
11917,36401,36402,11917,11918
11918,36403,36404,11918,11919
11919,36405,36406,11919,11920
11920,36407,36408,11920,11921
11921,36409,36410,11921,11922
11922,36411,36412,11922,11923
11923,36413,36414,11923,11924
11924,36415,36416,11924,11925
11925,36417,36418,11925,11926
11926,36419,36420,11926,11927
11927,36421,36422,11927,11928
11928,36423,36424,11928,11929
11929,36425,36426,11929,11930
11930,36427,36428,11930,11931
11931,36429,36430,11931,11932
11932,36431,36432,11932,11933
11933,36433,36434,11933,11934
11934,36435,36436,11934,11935
11935,36437,36438,11935,11936
11936,36439,36440,11936,11937
11937,36441,36442,11937,11938
11938,36443,36444,11938,11939
11939,36445,36446,11939,11940
11940,36447,36448,11940,11941
11941,36449,36450,11941,11942
11942,36451,36452,11942,11943
11943,36453,36454,11943,11944
11944,36455,36456,11944,11945
11945,36457,36458,11945,11946
11946,36459,36460,11946,11947
11947,36461,36462,11947,11948
11948,36463,36464,11948,11949
11949,36465,36466,11949,11950
11950,36467,36468,11950,11951
11951,36469,36470,11951,11952
11952,36471,36472,11952,11953
11953,36473,36474,11953,11954
11954,36475,36476,11954,11955
11955,36477,36478,11955,11956
11956,36479,36480,11956,11957
11957,36481,36482,11957,11958
11958,36483,36484,11958,11959
11959,36485,36486,11959,11960
11960,36487,36488,11960,11961
11961,36489,36490,11961,11962
11962,36491,36492,11962,11963
11963,36493,36494,11963,11964
11964,36495,36496,11964,0
11965,36497,36498,0,11966
11966,36499,36500,11966,11967
11967,36501,36502,11967,11968
11968,36503,36504,11968,11969
11969,36505,36506,11969,11970
11970,36507,36508,11970,11971
11971,36509,36510,11971,11972
11972,36511,36512,11972,11973
11973,36513,36514,11973,11974
11974,36515,36516,11974,11975
11975,36517,36518,11975,11976
11976,36519,36520,11976,11977
11977,36521,36522,11977,11978
11978,36523,36524,11978,11979
11979,36525,36526,11979,11980
11980,36527,36528,11980,11981
11981,36529,36530,11981,11982
11982,36531,36532,11982,11983
11983,36533,36534,11983,11984
11984,36535,36536,11984,11985
11985,36537,36538,11985,11986
11986,36539,36540,11986,11987
11987,36541,36542,11987,11988
11988,36543,36544,11988,11989
11989,36545,36546,11989,11990
11990,36547,36548,11990,11991
11991,36549,36550,11991,11992
11992,36551,36552,11992,11993
11993,36553,36554,11993,11994
11994,36555,36556,11994,11995
11995,36557,36558,11995,11996
11996,36559,36560,11996,11997
11997,36561,36562,11997,11998
11998,36563,36564,11998,11999
11999,36565,36566,11999,12000
12000,36567,36568,12000,12001
12001,36569,36570,12001,12002
12002,36571,36572,12002,12003
12003,36573,36574,12003,12004
12004,36575,36576,12004,12005
12005,36577,36578,12005,12006
12006,36579,36580,12006,12007
12007,36581,36582,12007,12008
12008,36583,36584,12008,12009
12009,36585,36586,12009,12010
12010,36587,36588,12010,12011
12011,36589,36590,12011,12012
12012,36591,36592,12012,12013
12013,36593,36594,12013,12014
12014,36595,36596,12014,12015
12015,36597,36598,12015,12016
12016,36599,36600,12016,12017
12017,36601,36602,12017,12018
12018,36603,36604,12018,12019
12019,36605,36606,12019,12020
12020,36607,36608,12020,12021
12021,36609,36610,12021,12022
12022,36611,36612,12022,12023
12023,36613,36614,12023,12024
12024,36615,36616,12024,12025
12025,36617,36618,12025,12026
12026,36619,36620,12026,12027
12027,36621,36622,12027,12028
12028,36623,36624,12028,12029
12029,36625,36626,12029,12030
12030,36627,36628,12030,12031
12031,36629,36630,12031,12032
12032,36631,36632,12032,12033
12033,36633,36634,12033,12034
12034,36635,36636,12034,12035
12035,36637,36638,12035,12036
12036,36639,36640,12036,12037
12037,36641,36642,12037,12038
12038,36643,36644,12038,12039
12039,36645,36646,12039,12040
12040,36647,36648,12040,12041
12041,36649,36650,12041,12042
12042,36651,36652,12042,12043
12043,36653,36654,12043,12044
12044,36655,36656,12044,12045
12045,36657,36658,12045,12046
12046,36659,36660,12046,12047
12047,36661,36662,12047,12048
12048,36663,36664,12048,12049
12049,36665,36666,12049,12050
12050,36667,36668,12050,12051
12051,36669,36670,12051,12052
12052,36671,36672,12052,12053
12053,36673,36674,12053,12054
12054,36675,36676,12054,12055
12055,36677,36678,12055,12056
12056,36679,36680,12056,0
12057,36681,36682,0,12058
12058,36683,36684,12058,12059
12059,36685,36686,12059,12060
12060,36687,36688,12060,12061
12061,36689,36690,12061,12062
12062,36691,36692,12062,12063
12063,36693,36694,12063,12064
12064,36695,36696,12064,12065
12065,36697,36698,12065,12066
12066,36699,36700,12066,12067
12067,36701,36702,12067,12068
12068,36703,36704,12068,12069
12069,36705,36706,12069,12070
12070,36707,36708,12070,12071
12071,36709,36710,12071,12072
12072,36711,36712,12072,12073
12073,36713,36714,12073,12074
12074,36715,36716,12074,12075
12075,36717,36718,12075,12076
12076,36719,36720,12076,12077
12077,36721,36722,12077,12078
12078,36723,36724,12078,12079
12079,36725,36726,12079,12080
12080,36727,36728,12080,12081
12081,36729,36730,12081,12082
12082,36731,36732,12082,12083
12083,36733,36734,12083,12084
12084,36735,36736,12084,12085
12085,36737,36738,12085,12086
12086,36739,36740,12086,12087
12087,36741,36742,12087,12088
12088,36743,36744,12088,12089
12089,36745,36746,12089,12090
12090,36747,36748,12090,12091
12091,36749,36750,12091,12092
12092,36751,36752,12092,12093
12093,36753,36754,12093,12094
12094,36755,36756,12094,12095
12095,36757,36758,12095,12096
12096,36759,36760,12096,12097
12097,36761,36762,12097,12098
12098,36763,36764,12098,12099
12099,36765,36766,12099,12100
12100,36767,36768,12100,12101
12101,36769,36770,12101,12102
12102,36771,36772,12102,12103
12103,36773,36774,12103,12104
12104,36775,36776,12104,12105
12105,36777,36778,12105,12106
12106,36779,36780,12106,12107
12107,36781,36782,12107,12108
12108,36783,36784,12108,12109
12109,36785,36786,12109,12110
12110,36787,36788,12110,12111
12111,36789,36790,12111,12112
12112,36791,36792,12112,12113
12113,36793,36794,12113,12114
12114,36795,36796,12114,12115
12115,36797,36798,12115,12116
12116,36799,36800,12116,12117
12117,36801,36802,12117,12118
12118,36803,36804,12118,12119
12119,36805,36806,12119,12120
12120,36807,36808,12120,12121
12121,36809,36810,12121,12122
12122,36811,36812,12122,12123
12123,36813,36814,12123,12124
12124,36815,36816,12124,12125
12125,36817,36818,12125,12126
12126,36819,36820,12126,12127
12127,36821,36822,12127,12128
12128,36823,36824,12128,12129
12129,36825,36826,12129,12130
12130,36827,36828,12130,12131
